batch,trans_date_trans_time,cc_num,merchant,category,amt,fraud_score
639,2020-07-03 23:07:22,3589255887819806,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.4804
639,2020-10-07 00:48:36,3586955669388457,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9962
639,2020-08-02 22:01:47,3576281490078437,fraud_Miller-Hauck,grocery_pos,192.01,0.9899
639,2020-11-25 09:32:18,30546453310167,fraud_Cartwright-Harris,grocery_pos,192.01,0.9408
641,2020-09-13 22:03:23,2222157926772399,fraud_Bahringer, Bergnaum and Quitzon,home,192.01,0.857
642,2020-07-31 23:08:01,676173792455,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.9846
643,2020-12-21 03:29:08,2242176657877538,fraud_Stroman, Hudson and Erdman,gas_transport,11.79,0.9921
643,2020-08-31 01:14:14,6596735789587928,fraud_Deckow-O'Conner,grocery_pos,192.01,0.9959
645,2020-12-13 22:09:23,377550167323848,fraud_Jacobi and Sons,shopping_pos,192.01,0.9886
645,2020-11-19 03:19:08,4710792708725663,fraud_Prohaska-Murray,gas_transport,7.84,0.9872
645,2020-08-08 22:13:17,343819048608995,fraud_Kris-Padberg,shopping_pos,192.01,0.9826
647,2020-10-03 23:32:40,3585052663373890,fraud_Macejkovic-Lesch,shopping_pos,192.01,0.9929
647,2020-08-29 01:19:42,4601636330889,fraud_Welch Inc,misc_net,192.01,0.4149
648,2020-12-05 00:19:53,3564182536169293,fraud_Deckow-O'Conner,grocery_pos,192.01,0.9748
648,2020-11-27 22:48:26,3587044315915002,fraud_Pacocha-O'Reilly,grocery_pos,192.01,0.9883
649,2020-06-30 23:21:21,4761403817546679245,fraud_Jakubowski Inc,home,192.01,0.7523
649,2020-11-16 03:38:17,3518234918950662,fraud_Kuhic Inc,grocery_pos,192.01,0.4676
649,2020-06-25 18:16:26,3593118134380341,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.5886
651,2020-08-12 23:17:16,374497717543058,fraud_Ruecker, Beer and Collier,shopping_net,192.01,0.9817
651,2020-08-25 23:23:17,4471568287204,fraud_Cormier, Stracke and Thiel,entertainment,192.01,0.8661
653,2020-11-03 06:33:46,371985236239474,fraud_Reilly, Heaney and Cole,gas_transport,20.49,0.4449
653,2020-08-13 22:00:13,3583793405872580,fraud_Kutch-Ferry,home,192.01,0.6516
654,2020-08-27 00:52:20,6011975266774121,fraud_Kilback LLC,grocery_pos,192.01,0.9306
655,2020-08-20 03:52:27,375974680629816,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.887
655,2020-09-15 22:59:52,4229733778084049,fraud_Kihn, Abernathy and Douglas,shopping_net,192.01,0.6329
657,2020-10-17 02:48:40,4958589671582726883,fraud_Bailey-Morar,grocery_pos,192.01,0.9663
657,2020-11-05 11:49:41,38859492057661,fraud_Emard Inc,gas_transport,9.38,0.996
657,2020-08-23 22:28:35,30560609640617,fraud_Mayert Group,shopping_pos,192.01,0.9918
657,2020-07-28 00:48:10,30290551782700,fraud_Cartwright-Harris,grocery_pos,192.01,0.9912
657,2020-06-26 05:56:53,213161231269724,fraud_Schaefer, Maggio and Daugherty,gas_transport,8.32,0.9623
659,2020-09-01 20:57:17,180052752563109,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.7957
659,2020-08-25 01:22:24,4119762878330989,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.9284
661,2020-08-29 22:10:53,36581538659449,fraud_Predovic Inc,shopping_net,192.01,0.8863
661,2020-11-26 13:03:12,180046165512893,fraud_Conroy Ltd,shopping_pos,192.01,0.6229
661,2020-10-16 03:07:20,3527063666782582,fraud_Christiansen, Goyette and Schamberger,gas_transport,20.39,0.9269
661,2020-07-11 23:27:48,501882822387,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9722
663,2020-09-11 04:20:27,376656886990758,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.5985
663,2020-11-28 23:00:58,676275912597,fraud_Moore, Dibbert and Koepp,misc_net,192.01,0.9519
665,2020-12-11 01:01:59,3596357274378601,fraud_Bogisich Inc,grocery_pos,192.01,0.8871
667,2020-11-03 23:46:56,371985236239474,fraud_Kozey-Boehm,shopping_net,192.01,0.9863
669,2020-07-23 22:30:36,4961003488432306,fraud_Haley Group,misc_pos,49.79,0.9331
669,2020-12-12 00:28:23,3596357274378601,fraud_Doyle Ltd,grocery_pos,192.01,0.8863
669,2020-11-14 22:07:32,30487648872433,fraud_Murray-Smitham,grocery_pos,192.01,0.9817
671,2020-09-14 23:29:29,4586260469584,fraud_Kuhn LLC,shopping_pos,192.01,0.9877
671,2020-11-26 05:31:09,3587044315915002,fraud_Lockman Ltd,grocery_pos,192.01,0.8555
671,2020-08-03 22:48:01,2358122155477959,fraud_Schmidt and Sons,shopping_net,192.01,0.9895
671,2020-07-21 00:49:22,4797297220948468262,fraud_Kuhic, Bins and Pfeffer,shopping_net,192.01,0.9684
672,2020-08-01 23:26:46,3576281490078437,fraud_Klocko LLC,misc_net,192.01,0.9567
673,2020-10-16 01:59:54,30042378430132,fraud_Conroy-Cruickshank,gas_transport,10.84,0.9883
673,2020-12-15 22:22:44,180040027502291,fraud_Cormier LLC,shopping_net,192.01,0.9735
675,2020-10-15 00:36:48,3501942333500073,fraud_Kiehn Inc,grocery_pos,192.01,0.9919
675,2020-09-25 03:54:58,2286236465059468,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9289
677,2020-11-02 22:01:46,4244953610136705533,fraud_Boyer PLC,shopping_net,192.01,0.9903
677,2020-10-25 23:38:36,180046617132290,fraud_Dooley-Thompson,misc_net,192.01,0.988
677,2020-10-04 22:59:20,347399333635231,fraud_Bechtelar-Rippin,food_dining,118.24,0.988
677,2020-08-06 23:53:54,348253506557335,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.9874
678,2020-07-23 23:31:12,4961003488432306,fraud_Kuhic, Bins and Pfeffer,shopping_net,192.01,0.9875
678,2020-09-05 23:41:16,4417677808209716,fraud_Baumbach, Feeney and Morar,shopping_net,192.01,0.8212
679,2020-07-19 02:10:34,4428780983793657331,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.9966
681,2020-10-05 03:31:36,30510856607165,fraud_Kuhic Inc,grocery_pos,192.01,0.9956
683,2020-09-09 22:45:39,4173950183554608,fraud_Fisher-Schowalter,shopping_net,192.01,0.7131
685,2020-08-28 02:33:26,6011104316292105,fraud_Turner and Sons,shopping_pos,192.01,0.9626
687,2020-08-07 02:40:13,4518350514020532,fraud_Deckow-O'Conner,grocery_pos,192.01,0.968
687,2020-10-19 22:00:46,4426075337087318654,fraud_Kling-Ernser,entertainment,192.01,0.4355
687,2020-09-16 03:30:59,342952484382519,fraud_Stamm-Witting,shopping_net,192.01,0.966
688,2020-07-19 22:38:32,375534208663984,fraud_Reichert, Shanahan and Hayes,shopping_net,192.01,0.9597
688,2020-07-21 23:37:10,4610064888664703,fraud_Rodriguez, Yost and Jenkins,misc_net,192.01,0.5437
689,2020-07-11 23:37:59,675961917837,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9929
689,2020-12-03 00:14:10,3588001568691267,fraud_Kutch and Sons,grocery_pos,192.01,0.997
689,2020-10-28 09:29:49,676281772837,fraud_Heidenreich PLC,grocery_pos,192.01,0.6515
691,2020-10-04 22:00:18,347399333635231,fraud_Murray-Smitham,grocery_pos,192.01,0.9944
692,2020-12-08 02:28:24,213180742685905,fraud_Kunze Inc,grocery_pos,192.01,0.9071
692,2020-10-01 22:22:21,180020605265701,fraud_Lemke-Gutmann,shopping_net,192.01,0.942
692,2020-08-28 22:02:35,3553629419254918,fraud_Quitzon-Goyette,home,192.01,0.4848
693,2020-12-19 00:48:42,374125201044065,fraud_Murray-Smitham,grocery_pos,192.01,0.9837
693,2020-08-27 11:43:19,3563837241599446,fraud_Hudson-Ratke,grocery_pos,192.01,0.6979
693,2020-07-19 23:55:53,4428780983793657331,fraud_Little, Gutmann and Lynch,shopping_net,192.01,0.9879
694,2020-10-26 23:53:10,4698163635895795,fraud_Padberg-Sauer,home,192.01,0.7097
694,2020-10-14 16:32:20,341542810616333,fraud_Kuhic LLC,shopping_net,192.01,0.8308
694,2020-11-27 22:31:04,676275912597,fraud_Stamm-Witting,shopping_net,192.01,0.9819
696,2020-12-26 02:24:50,3598215285024754,fraud_Heidenreich PLC,grocery_pos,192.01,0.6027
696,2020-11-19 05:24:13,4710792708725663,fraud_Huels-Hahn,gas_transport,9.36,0.9638
697,2020-11-04 23:26:24,2229378226512508,fraud_Kozey-Boehm,shopping_net,192.01,0.9755
697,2020-10-16 22:31:03,4306586894261180,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9895
699,2020-11-21 03:17:38,30235268718158,fraud_Cartwright-Harris,grocery_pos,192.01,0.9122
699,2020-09-28 23:03:00,60495593109,fraud_Stamm-Witting,shopping_net,192.01,0.9918
699,2020-12-08 03:15:43,3545109339866548,fraud_Bogisich-Homenick,misc_net,192.01,0.9757
700,2020-07-20 22:04:41,3520550088202337,fraud_Haley, Jewess and Bechtelar,shopping_pos,192.01,0.7637
701,2020-07-23 11:53:38,4961003488432306,fraud_Koss and Sons,gas_transport,17.26,0.7019
701,2020-09-13 23:39:52,4586260469584,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.9787
701,2020-09-17 22:43:34,30029052116970,fraud_Kuphal-Bartoletti,misc_net,192.01,0.9563
702,2020-08-27 23:28:27,6011975266774121,fraud_Huel-Langworth,misc_net,192.01,0.9895
705,2020-06-21 22:37:27,6564459919350820,fraud_Nienow PLC,entertainment,192.01,0.5014
707,2020-07-11 22:22:15,675961917837,fraud_Terry-Huel,shopping_net,192.01,0.9929
709,2020-12-02 22:26:14,3588001568691267,fraud_Kunde-Sanford,misc_net,192.01,0.9914
709,2020-07-06 02:51:13,4462038234743679432,fraud_Bradtke PLC,grocery_pos,192.01,0.7528
709,2020-10-11 03:06:41,38530489946071,fraud_Stamm-Witting,shopping_net,192.01,0.9733
709,2020-08-13 23:28:41,4260128500325,fraud_Ullrich Ltd,kids_pets,19.3,0.3764
709,2020-08-12 22:24:12,374497717543058,fraud_Bauch-Raynor,grocery_pos,192.01,0.9787
711,2020-06-29 01:29:03,3581130339108561,fraud_Goldner, Kovacek and Abbott,grocery_pos,192.01,0.9974
711,2020-10-17 22:20:11,4958589671582726883,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9822
711,2020-09-13 22:03:41,213161293389774,fraud_Gleason-Macejkovic,shopping_net,192.01,0.9785
713,2020-11-04 23:38:51,371985236239474,fraud_Spencer-Runolfsson,misc_pos,50.37,0.8283
715,2020-08-12 02:17:57,4335531783520911,fraud_Wolf Inc,grocery_pos,192.01,0.9624
715,2020-07-20 00:57:58,4225990116481262579,fraud_Olson, Becker and Koch,gas_transport,7.41,0.9878
715,2020-07-09 23:59:54,503851367360,fraud_Cartwright-Harris,grocery_pos,192.01,0.9953
715,2020-08-13 02:38:08,374497717543058,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.9232
716,2020-09-25 23:47:41,4427805710168,fraud_Boyer-Reichert,shopping_net,192.01,0.4161
717,2020-09-28 12:42:26,372965408103277,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9974
717,2020-07-06 22:21:31,30197398657930,fraud_Berge-Ullrich,home,192.01,0.4035
718,2020-07-22 02:39:51,4797297220948468262,fraud_Torp-Labadie,gas_transport,8.81,0.9856
720,2020-10-11 00:18:36,38530489946071,fraud_Heller-Langosh,gas_transport,9.45,0.9801
721,2020-11-08 04:32:49,502012776709,fraud_Streich, Hansen and Veum,gas_transport,22.96,0.5375
721,2020-07-21 15:45:05,4225990116481262579,fraud_Kozey-Boehm,shopping_net,192.01,0.9208
721,2020-10-09 23:10:32,213199865312311,fraud_Kunde-Sanford,misc_net,192.01,0.9906
723,2020-08-07 01:24:13,30199621383748,fraud_Stoltenberg-Beatty,shopping_pos,192.01,0.9064
723,2020-06-26 01:35:14,213161231269724,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.952
724,2020-12-21 22:41:56,4364010865167176,fraud_Sawayn PLC,shopping_pos,192.01,0.3923
724,2020-12-02 22:55:57,3588001568691267,fraud_Barrows PLC,shopping_pos,192.01,0.9965
727,2020-12-16 23:49:29,639046421587,fraud_Terry-Huel,shopping_net,192.01,0.9865
727,2020-10-07 22:03:45,6597248210463122,fraud_Doyle Ltd,grocery_pos,192.01,0.981
729,2020-08-04 03:47:50,4727244663135968,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9135
730,2020-11-21 11:01:08,3582402971899057,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.4248
730,2020-09-02 10:03:27,4003989662068504,fraud_Vandervort-Funk,grocery_pos,192.01,0.7964
731,2020-09-03 23:33:07,4509142395811241,fraud_Rempel Inc,shopping_net,192.01,0.9829
731,2020-11-06 19:09:40,38859492057661,fraud_Price Inc,shopping_net,192.01,0.9456
732,2020-10-25 23:42:37,4740713119940984,fraud_Mohr-Bayer,shopping_net,192.01,0.985
733,2020-09-14 00:46:43,4586260469584,fraud_Harber Inc,gas_transport,19.23,0.8823
733,2020-12-15 03:24:31,6011492816282597,fraud_Conroy-Cruickshank,gas_transport,9.65,0.9863
733,2020-09-13 03:31:29,213161293389774,fraud_Bailey-Morar,grocery_pos,192.01,0.9144
735,2020-09-07 22:36:28,4623560839669,fraud_Kerluke Inc,misc_net,192.01,0.9881
735,2020-09-27 23:45:00,372965408103277,fraud_Boyer-Reichert,shopping_net,192.01,0.9881
737,2020-07-12 22:07:55,501882822387,fraud_Baumbach, Feeney and Morar,shopping_net,192.01,0.9714
737,2020-12-15 00:50:52,180040027502291,fraud_Friesen-D'Amore,gas_transport,6.67,0.9826
739,2020-07-20 22:12:37,4428780983793657331,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.987
739,2020-12-08 02:44:41,213180742685905,fraud_Rodriguez Group,gas_transport,19.74,0.902
739,2020-08-08 02:13:13,376445266762684,fraud_Kutch and Sons,grocery_pos,192.01,0.8953
739,2020-07-03 22:56:41,3540416671210051,fraud_Bednar Inc,travel,10.32,0.9974
741,2020-07-18 23:01:36,2454076758463217,fraud_Bashirian Group,shopping_net,192.01,0.9814
741,2020-11-04 23:36:09,2229378226512508,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.9801
743,2020-10-18 19:54:51,4958589671582726883,fraud_Fisher-Schowalter,shopping_net,192.01,0.8381
743,2020-07-11 22:01:22,501882822387,fraud_Lehner, Reichert and Mills,misc_pos,8.08,0.5617
743,2020-07-26 22:21:22,2222157926772399,fraud_Armstrong, Walter and Gottlieb,food_dining,119.77,0.4644
743,2020-09-24 01:14:37,4427805710168,fraud_Kerluke Inc,misc_net,192.01,0.9524
745,2020-10-03 23:46:44,4710826438164847414,fraud_Flatley Group,misc_pos,49.24,0.8451
745,2020-08-08 02:07:47,376445266762684,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9662
745,2020-08-03 00:51:44,4653879239169997,fraud_Rippin, Kub and Mann,misc_net,192.01,0.9458
745,2020-12-02 22:40:11,3588001568691267,fraud_Fisher-Schowalter,shopping_net,192.01,0.9811
745,2020-11-20 10:51:38,3582402971899057,fraud_Cummings LLC,gas_transport,8.77,0.996
746,2020-08-02 23:33:36,3576281490078437,fraud_Goyette, Howell and Collier,shopping_pos,192.01,0.9386
747,2020-12-28 03:45:02,377234009633447,fraud_Murray-Smitham,grocery_pos,192.01,0.8371
748,2020-11-04 22:39:44,2450829271795901,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.8851
749,2020-06-28 03:23:52,3573386445588324,fraud_Schumm, Bauch and Ondricka,grocery_pos,192.01,0.9376
753,2020-09-07 23:26:43,4623560839669,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9831
755,2020-12-15 04:39:41,180040027502291,fraud_Miller-Hauck,grocery_pos,192.01,0.5305
755,2020-09-27 22:07:07,372965408103277,fraud_Boyer PLC,shopping_net,192.01,0.9888
756,2020-09-24 22:59:50,586100864972,fraud_Kuhn LLC,misc_net,192.01,0.9915
757,2020-08-22 23:00:29,30238755902988,fraud_Durgan, Gislason and Spencer,home,192.01,0.4484
759,2020-07-21 01:54:47,4874017206859125,fraud_Schmidt and Sons,shopping_net,192.01,0.9294
760,2020-11-23 23:11:22,4890424426862856940,fraud_Volkman-Predovic,shopping_net,192.01,0.6558
760,2020-07-19 23:25:55,3534330126107879,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.9409
761,2020-07-05 03:42:14,4989847570577635369,fraud_Connelly PLC,food_dining,115.28,0.4549
763,2020-08-01 23:45:36,372520049757633,fraud_Larkin, Stracke and Greenfelder,entertainment,192.01,0.9406
763,2020-11-13 02:05:12,30487648872433,fraud_Luettgen PLC,gas_transport,20.25,0.9606
765,2020-07-30 01:22:08,180011453250192,fraud_Kilback LLC,grocery_pos,192.01,0.9889
765,2020-07-08 22:30:04,503851367360,fraud_Lynch Ltd,shopping_pos,192.01,0.9925
765,2020-07-28 22:26:11,30290551782700,fraud_Volkman Ltd,misc_net,192.01,0.9905
767,2020-12-04 22:19:43,4810839835482794272,fraud_Hettinger, McCullough and Fay,home,192.01,0.4088
769,2020-09-05 03:13:28,4417677808209716,fraud_Parisian, Schiller and Altenwerth,misc_net,192.01,0.9955
769,2020-10-17 22:01:35,30570197515105,fraud_Koelpin and Sons,misc_net,192.01,0.9921
769,2020-10-31 22:58:17,30082025922891,fraud_Hahn, Bahringer and McLaughlin,personal_care,1.76,0.9117
769,2020-08-08 22:29:41,376445266762684,fraud_Hagenes, Hermann and Stroman,travel,10.62,0.8138
769,2020-09-01 22:58:51,180052752563109,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9832
771,2020-11-20 00:19:57,6538441737335434,fraud_Rau and Sons,grocery_pos,192.01,0.9717
771,2020-10-15 01:24:59,341542810616333,fraud_Conroy-Cruickshank,gas_transport,18.46,0.921
771,2020-08-02 00:54:51,3577794103155425,fraud_Haley, Jewess and Bechtelar,shopping_pos,192.01,0.9831
773,2020-08-28 16:29:16,6011975266774121,fraud_Auer-West,shopping_net,192.01,0.8814
773,2020-12-19 22:47:05,30235438713303,fraud_Schmidt and Sons,shopping_net,192.01,0.549
775,2020-07-11 23:42:56,675961917837,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.9926
775,2020-09-25 03:44:08,4646845581490336108,fraud_Dibbert-Green,entertainment,192.01,0.8918
776,2020-11-13 22:29:14,30487648872433,fraud_Howe Ltd,misc_pos,52.18,0.9274
777,2020-09-28 02:40:41,60495593109,fraud_Zieme, Bode and Dooley,gas_transport,8.45,0.9858
777,2020-07-19 22:21:21,3534330126107879,fraud_Heaney-Marquardt,entertainment,192.01,0.4447
777,2020-06-30 03:16:01,3586008444788268,fraud_Wilkinson Ltd,entertainment,192.01,0.8993
778,2020-09-12 02:58:20,213161293389774,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.7607
779,2020-07-11 03:58:59,38544312728630,fraud_Friesen Inc,shopping_pos,192.01,0.9654
779,2020-07-01 03:52:51,3586008444788268,fraud_Bashirian Group,shopping_net,192.01,0.915
779,2020-08-26 11:48:19,3563837241599446,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.6979
779,2020-07-03 23:43:45,3589255887819806,fraud_Gerlach Inc,shopping_net,192.01,0.5394
780,2020-12-24 22:10:04,30082025922891,fraud_Reichel LLC,personal_care,1.39,0.402
781,2020-09-08 22:28:33,4623560839669,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.9788
781,2020-08-04 22:11:52,4725673654161314,fraud_Schumm PLC,shopping_net,192.01,0.9854
781,2020-06-30 02:36:40,4761403817546679245,fraud_Miller-Hauck,grocery_pos,192.01,0.9385
783,2020-10-24 23:00:33,4883407061576,fraud_Schmidt and Sons,shopping_net,192.01,0.9885
783,2020-07-22 22:36:12,4195740185974,fraud_Rohan, White and Aufderhar,misc_net,192.01,0.9875
783,2020-09-08 22:50:31,570273151375,fraud_Bogisich Inc,grocery_pos,192.01,0.9807
783,2020-09-07 23:03:12,4623560839669,fraud_Koelpin and Sons,misc_net,192.01,0.9882
787,2020-10-06 00:58:18,581508178315,fraud_Kilback LLC,grocery_pos,192.01,0.9961
789,2020-10-08 22:47:45,344342339068828,fraud_Pouros-Conroy,shopping_pos,192.01,0.9863
789,2020-08-08 03:41:17,375082648741747,fraud_Bailey-Morar,grocery_pos,192.01,0.9122
789,2020-10-04 22:17:52,3585052663373890,fraud_Terry, Johns and Bins,misc_pos,50.31,0.8449
789,2020-11-26 23:07:51,5410056176712193,fraud_Zemlak Group,misc_net,192.01,0.8812
789,2020-07-21 22:36:11,345389171551808,fraud_Gleason-Macejkovic,shopping_net,192.01,0.7129
791,2020-10-31 22:05:26,4026222041577,fraud_Streich, Rolfson and Wilderman,kids_pets,20.73,0.3582
793,2020-06-30 03:27:49,3528231451607350,fraud_Kuhic Inc,grocery_pos,192.01,0.9278
793,2020-06-29 23:55:18,3581130339108561,fraud_Brown PLC,misc_net,192.01,0.9868
794,2020-07-12 23:20:17,3540075240003197,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.6353
795,2020-08-07 02:47:39,6595970453799027,fraud_Hintz-Bruen,grocery_net,16.19,0.4226
797,2020-06-24 22:07:11,180098888332620,fraud_Bednar Group,misc_net,192.01,0.9921
799,2020-07-25 21:43:42,38014427445058,fraud_Jast Ltd,shopping_net,192.01,0.8718
799,2020-07-08 22:44:21,503851367360,fraud_Bashirian Group,shopping_net,192.01,0.9927
799,2020-08-02 02:54:42,3577794103155425,fraud_Bradtke PLC,grocery_pos,192.01,0.9577
799,2020-08-21 03:04:15,372382441451095,fraud_Rodriguez Group,gas_transport,22.4,0.5315
799,2020-08-08 22:25:43,343819048608995,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.9824
801,2020-09-30 23:22:55,180020605265701,fraud_Reichert, Rowe and Mraz,shopping_net,192.01,0.9486
803,2020-11-10 22:04:09,3560336828629935,fraud_Boyer PLC,shopping_net,192.01,0.9891
803,2020-07-31 01:08:13,676173792455,fraud_Wolf Inc,grocery_pos,192.01,0.9374
805,2020-07-12 01:18:57,3540075240003197,fraud_Rowe, Batz and Goodwin,grocery_pos,192.01,0.8775
805,2020-09-23 10:12:36,60487002085,fraud_Parisian and Sons,gas_transport,11.19,0.9795
805,2020-08-11 22:55:30,2284059275940012,fraud_Auer-West,shopping_net,192.01,0.9782
807,2020-10-12 22:31:39,38530489946071,fraud_Schiller, Blanda and Johnson,home,192.01,0.5531
808,2020-08-07 02:01:42,30199621383748,fraud_Hagenes, Kohler and Hoppe,food_dining,131.09,0.4557
809,2020-11-10 23:13:51,4103158249977,fraud_Kihn Inc,shopping_pos,192.01,0.966
809,2020-10-15 00:42:27,3501942333500073,fraud_Rohan, White and Aufderhar,misc_net,192.01,0.9923
809,2020-12-16 22:24:39,180067151859700,fraud_Jakubowski Inc,home,192.01,0.4942
809,2020-11-04 22:56:35,3598215285024754,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9597
811,2020-10-18 07:22:09,378858024506425,fraud_Kutch LLC,gas_transport,8.65,0.967
811,2020-11-26 22:52:37,4505383113689,fraud_Volkman Ltd,misc_net,192.01,0.9881
811,2020-10-09 23:55:50,375082648741747,fraud_Bahringer, Bergnaum and Quitzon,home,192.01,0.4821
813,2020-08-17 22:27:51,213112402583773,fraud_Bauch-Blanda,entertainment,192.01,0.3804
813,2020-10-08 22:32:09,6597248210463122,fraud_Hickle Group,shopping_pos,192.01,0.9906
813,2020-11-12 23:48:17,30242921189660,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.989
813,2020-09-01 05:24:37,180052752563109,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.9451
813,2020-07-21 22:08:52,5456712664803820,fraud_Lind-Buckridge,entertainment,192.01,0.494
814,2020-11-27 22:55:25,676275912597,fraud_Dooley Inc,shopping_pos,192.01,0.9467
815,2020-09-28 23:07:10,6011477612335392,fraud_Donnelly PLC,misc_net,192.01,0.9918
817,2020-07-31 23:51:11,676173792455,fraud_Kuphal-Bartoletti,misc_net,192.01,0.9864
817,2020-08-08 22:02:12,343819048608995,fraud_Kovacek Ltd,travel,10.45,0.7749
819,2020-06-24 23:46:55,3593118134380341,fraud_Ruecker Group,misc_net,192.01,0.9849
819,2020-09-05 02:04:57,341283058448499,fraud_Koepp-Parker,grocery_pos,192.01,0.9825
819,2020-07-06 23:48:11,30197398657930,fraud_Kling, Howe and Schneider,home,192.01,0.4167
821,2020-09-08 22:04:04,570273151375,fraud_Medhurst PLC,shopping_net,192.01,0.9873
821,2020-09-25 00:33:05,4646845581490336108,fraud_Schuppe-Schuppe,food_dining,106.28,0.3796
821,2020-11-10 23:20:32,4103158249977,fraud_Rempel Inc,shopping_net,192.01,0.9817
823,2020-08-03 22:22:52,2358122155477959,fraud_Kihn Inc,shopping_pos,192.01,0.99
824,2020-07-24 02:50:18,4961003488432306,fraud_Kovacek, Dibbert and Ondricka,grocery_pos,192.01,0.9792
825,2020-09-17 07:18:31,30029052116970,fraud_Kilback LLC,grocery_pos,192.01,0.8103
825,2020-11-25 03:03:07,30546453310167,fraud_Parisian and Sons,gas_transport,10.25,0.9874
826,2020-06-29 15:06:08,4373370572092720777,fraud_McKenzie-Huels,food_dining,121.08,0.7146
827,2020-12-12 00:28:08,3596217206093829,fraud_Rau and Sons,grocery_pos,192.01,0.8968
829,2020-08-16 01:46:43,4634955908138648,fraud_Medhurst PLC,shopping_net,192.01,0.9708
830,2020-08-05 23:02:12,348253506557335,fraud_Kris-Weimann,misc_net,192.01,0.9913
831,2020-08-20 19:17:24,372382441451095,fraud_Herman, Treutel and Dickens,misc_net,192.01,0.7228
832,2020-09-10 23:28:12,4173950183554608,fraud_Streich, Dietrich and Barton,shopping_net,192.01,0.7131
832,2020-10-18 23:38:59,378858024506425,fraud_Boyer-Reichert,shopping_net,192.01,0.9847
832,2020-10-12 03:37:33,38530489946071,fraud_Bahringer, Schoen and Corkery,shopping_pos,192.01,0.9666
834,2020-11-06 01:28:17,38859492057661,fraud_Streich, Hansen and Veum,gas_transport,6.87,0.9979
834,2020-09-27 22:00:17,60495593109,fraud_Bogisich-Homenick,misc_net,192.01,0.9887
835,2020-10-17 22:52:44,30570197515105,fraud_Stoltenberg-Beatty,shopping_pos,192.01,0.9904
835,2020-10-04 20:18:51,347399333635231,fraud_Corwin-Gorczany,misc_net,192.01,0.997
835,2020-06-27 19:47:59,3573386445588324,fraud_Volkman Ltd,misc_net,192.01,0.7874
837,2020-10-18 22:58:52,378904938837132,fraud_McDermott, Osinski and Morar,home,192.01,0.5226
837,2020-10-17 22:57:27,30570197515105,fraud_Hayes, Marquardt and Dibbert,misc_net,192.01,0.9921
839,2020-11-02 01:15:47,4244953610136705533,fraud_Bogisich Inc,grocery_pos,192.01,0.9813
839,2020-12-17 23:01:57,639046421587,fraud_Swaniawski, Lowe and Robel,shopping_pos,192.01,0.9488
841,2020-08-12 03:38:16,374497717543058,fraud_Doyle Ltd,grocery_pos,192.01,0.9072
841,2020-10-01 23:19:53,180020605265701,fraud_Stanton, Jakubowski and Baumbach,shopping_net,192.01,0.9542
841,2020-10-14 22:13:39,341542810616333,fraud_Klocko LLC,misc_net,192.01,0.9849
841,2020-08-07 00:31:27,6595970453799027,fraud_Parisian and Sons,gas_transport,21.44,0.8149
843,2020-10-25 07:23:00,4740713119940984,fraud_Kunze Inc,grocery_pos,192.01,0.6481
